reward 19,reward 20,reward 16,reward 26,reward 14,reward 1,reward 25,reward 28,reward 29,reward 3,reward 5,reward 8,reward 10,reward 21,reward 11,StepNum,reward 9,reward 15,reward 18,reward 7,reward 0,reward 22,reward 6,reward 13,reward 2,reward 12,reward 24,reward 27,reward 17,reward 4,reward 23
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2230000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2231000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2232000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2233000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2234000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2235000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2236000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2237000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2238000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2239000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2240000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2241000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2242000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2243000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2244000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2245000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2246000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2247000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2248000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2249000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2250000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2251000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2252000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2253000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
357.0141858518604,356.1246608278939,361.3402862073745,349.2693643025474,363.9024325146618,409.05501292988777,351.75178469955506,345.59606830885645,345.09404361525077,393.0522158988983,389.66320840999634,377.8944151890383,372.8227963768805,355.99645814394813,368.4621980717331,2254000,376.35417875585506,361.96222025862266,359.9774269359292,378.55794768953166,411.1913643473281,355.7573799650485,387.3950144304019,364.47784133707614,406.0823833325771,368.3645495823144,354.1900227051001,346.7396701395068,360.35628936865055,392.77464321001594,355.6120897241281
