reward 24,reward 22,reward 21,reward 18,reward 17,reward 10,reward 8,reward 7,reward 3,reward 13,reward 5,reward 29,reward 2,reward 19,reward 23,reward 26,reward 4,reward 14,reward 27,reward 16,reward 1,reward 28,reward 11,reward 12,reward 15,reward 25,StepNum,reward 20,reward 9,reward 6,reward 0
71.91404899020291,72.15225012195354,72.19675681365952,72.33806482269394,72.64525156325055,73.2037512431754,73.54860191462653,73.71431200486647,75.11030457807418,72.90569443162578,74.86758148907633,71.84771143216162,299.5231331566594,72.28967965735433,72.08997939636504,71.85286713293414,75.10251581165028,72.79102131057638,71.85277767955434,72.74554626944952,316.9579096617545,71.85265222820424,73.18481632236747,73.05608811980478,72.75339797386329,71.91221852637317,46000,72.28252568370388,73.32683027432381,74.69869762848242,344.33944095523896
71.91404899020291,72.15225012195354,72.19675681365952,72.33806482269394,72.64525156325055,73.2037512431754,73.54860191462653,73.71431200486647,75.11030457807418,72.90569443162578,74.86758148907633,71.85265222820424,299.5231331566594,72.28967965735433,72.08997939636504,71.85296713293414,75.10251581165028,72.79102131057638,71.85286713293414,72.74554626944952,316.9579096617545,71.85277767955434,73.18481632236747,73.05608811980478,72.75339797386329,71.91221852637317,47000,72.28252568370388,73.32683027432381,74.69869762848242,344.33944095523896
72.19675681365952,72.23612828040287,72.28252568370388,72.64525156325055,72.74554626944952,73.32683027432381,73.71431200486647,73.9396933036208,75.11030457807418,73.05608811980478,74.86758148907633,71.85296713293414,299.5231331566594,72.33806482269394,72.23523284940924,72.08997939636504,75.10251581165028,72.90569443162578,71.91404899020291,72.75339797386329,316.9579096617545,71.91221852637317,73.2037512431754,73.18481632236747,72.79102131057638,72.15225012195354,48000,72.28967965735433,73.54860191462653,74.69869762848242,344.33944095523896
72.19675681365952,72.23612828040287,72.28252568370388,72.64525156325055,72.74554626944952,73.32683027432381,73.71431200486647,73.9396933036208,75.11030457807418,73.05608811980478,74.86758148907633,71.85296713293414,299.5231331566594,72.33806482269394,72.23523284940924,72.08997939636504,75.10251581165028,72.90569443162578,71.91404899020291,72.75339797386329,316.9579096617545,71.91221852637317,73.2037512431754,73.18481632236747,72.79102131057638,72.15225012195354,49000,72.28967965735433,73.54860191462653,74.69869762848242,344.33944095523896
72.64525156325055,72.75339797386329,72.79102131057638,73.14394971095236,73.14404971095236,73.54860191462653,73.9396933036208,74.69869762848242,151.66746982426392,73.28810632948564,75.10251581165028,72.23523284940924,299.5231331566594,73.05608811980478,72.74554626944952,72.28967965735433,75.11030457807418,73.2037512431754,72.28252568370388,73.1468406154926,316.9579096617545,72.23612828040287,73.50598606527223,73.32683027432381,73.18481632236747,72.33806482269394,50000,72.90569443162578,73.71431200486647,74.86758148907633,344.33944095523896
72.64525156325055,72.75339797386329,72.79102131057638,73.14394971095236,73.14404971095236,73.54860191462653,73.9396933036208,74.69869762848242,151.66746982426392,73.28810632948564,75.10251581165028,72.23523284940924,299.5231331566594,73.05608811980478,72.74554626944952,72.28967965735433,75.11030457807418,73.2037512431754,72.28252568370388,73.1468406154926,316.9579096617545,72.23612828040287,73.50598606527223,73.32683027432381,73.18481632236747,72.33806482269394,51000,72.90569443162578,73.71431200486647,74.86758148907633,344.33944095523896
72.64525156325055,72.75339797386329,72.79102131057638,73.14394971095236,73.14404971095236,73.54860191462653,73.9396933036208,74.69869762848242,151.66746982426392,73.28810632948564,75.10251581165028,72.23523284940924,299.5231331566594,73.05608811980478,72.74554626944952,72.28967965735433,75.11030457807418,73.2037512431754,72.28252568370388,73.1468406154926,316.9579096617545,72.23612828040287,73.50598606527223,73.32683027432381,73.18481632236747,72.33806482269394,52000,72.90569443162578,73.71431200486647,74.86758148907633,344.33944095523896
72.64525156325055,72.75339797386329,72.79102131057638,73.14394971095236,73.14404971095236,73.54860191462653,73.9396933036208,74.69869762848242,151.66746982426392,73.28810632948564,75.10251581165028,72.23523284940924,299.5231331566594,73.05608811980478,72.74554626944952,72.28967965735433,75.11030457807418,73.2037512431754,72.28252568370388,73.1468406154926,316.9579096617545,72.23612828040287,73.50598606527223,73.32683027432381,73.18481632236747,72.33806482269394,53000,72.90569443162578,73.71431200486647,74.86758148907633,344.33944095523896
72.64525156325055,72.75339797386329,72.79102131057638,73.14394971095236,73.14404971095236,73.54860191462653,73.9396933036208,74.69869762848242,151.66746982426392,73.28810632948564,75.10251581165028,72.23523284940924,299.5231331566594,73.05608811980478,72.74554626944952,72.28967965735433,75.11030457807418,73.2037512431754,72.28252568370388,73.1468406154926,316.9579096617545,72.23612828040287,73.50598606527223,73.32683027432381,73.18481632236747,72.33806482269394,54000,72.90569443162578,73.71431200486647,74.86758148907633,344.33944095523896
72.64525156325055,72.75339797386329,72.79102131057638,73.14394971095236,73.14404971095236,73.54860191462653,73.9396933036208,74.69869762848242,151.66746982426392,73.28810632948564,75.10251581165028,72.23523284940924,299.5231331566594,73.05608811980478,72.74554626944952,72.28967965735433,75.11030457807418,73.2037512431754,72.28252568370388,73.1468406154926,316.9579096617545,72.23612828040287,73.50598606527223,73.32683027432381,73.18481632236747,72.33806482269394,55000,72.90569443162578,73.71431200486647,74.86758148907633,344.33944095523896
72.64525156325055,72.75339797386329,72.79102131057638,73.14394971095236,73.14404971095236,73.54860191462653,73.9396933036208,74.69869762848242,151.66746982426392,73.28810632948564,75.10251581165028,72.23523284940924,299.5231331566594,73.05608811980478,72.74554626944952,72.28967965735433,75.11030457807418,73.2037512431754,72.28252568370388,73.1468406154926,316.9579096617545,72.23612828040287,73.50598606527223,73.32683027432381,73.18481632236747,72.33806482269394,56000,72.90569443162578,73.71431200486647,74.86758148907633,344.33944095523896
72.74554626944952,72.79102131057638,72.90569443162578,73.14404971095236,73.1468406154926,73.71431200486647,74.69869762848242,74.86758148907633,299.5231331566594,73.32683027432381,75.11030457807418,72.23612828040287,316.9579096617545,73.14394971095236,72.75339797386329,72.33806482269394,151.66746982426392,73.28810632948564,72.28967965735433,73.18481632236747,324.7535221999883,72.28252568370388,73.54860191462653,73.50598606527223,73.2037512431754,72.64525156325055,57000,73.05608811980478,73.9396933036208,75.10251581165028,344.33944095523896
72.74554626944952,72.79102131057638,72.90569443162578,73.14404971095236,73.1468406154926,73.71431200486647,74.69869762848242,74.86758148907633,299.5231331566594,73.32683027432381,75.11030457807418,72.23612828040287,316.9579096617545,73.14394971095236,72.75339797386329,72.33806482269394,151.66746982426392,73.28810632948564,72.28967965735433,73.18481632236747,324.7535221999883,72.28252568370388,73.54860191462653,73.50598606527223,73.2037512431754,72.64525156325055,58000,73.05608811980478,73.9396933036208,75.10251581165028,344.33944095523896
72.74554626944952,72.79102131057638,72.90569443162578,73.14404971095236,73.1468406154926,73.71431200486647,74.69869762848242,74.86758148907633,299.5231331566594,73.32683027432381,75.11030457807418,72.28252568370388,316.9579096617545,73.14394971095236,72.75339797386329,72.64525156325055,151.66746982426392,73.28810632948564,72.33806482269394,73.18481632236747,324.7535221999883,72.28967965735433,73.54860191462653,73.50598606527223,73.2037512431754,72.72993776974458,59000,73.05608811980478,73.9396933036208,75.10251581165028,344.33944095523896
72.74554626944952,72.79102131057638,72.90569443162578,73.14404971095236,73.1468406154926,73.71431200486647,74.69869762848242,74.86758148907633,299.5231331566594,73.32683027432381,75.11030457807418,72.28967965735433,316.9579096617545,73.14394971095236,72.75339797386329,72.72993776974458,151.66746982426392,73.28810632948564,72.64525156325055,73.18481632236747,324.7535221999883,72.33806482269394,73.54860191462653,73.50598606527223,73.2037512431754,72.73461403459146,60000,73.05608811980478,73.9396933036208,75.10251581165028,344.33944095523896
72.74554626944952,72.79102131057638,72.90569443162578,73.14404971095236,73.1468406154926,73.71431200486647,74.69869762848242,74.86758148907633,299.5231331566594,73.32683027432381,75.11030457807418,72.28967965735433,316.9579096617545,73.14394971095236,72.75339797386329,72.72993776974458,151.66746982426392,73.28810632948564,72.64525156325055,73.18481632236747,324.7535221999883,72.33806482269394,73.54860191462653,73.50598606527223,73.2037512431754,72.73461403459146,61000,73.05608811980478,73.9396933036208,75.10251581165028,344.33944095523896
72.74554626944952,72.79102131057638,72.90569443162578,73.14404971095236,73.1468406154926,73.71431200486647,74.69869762848242,74.86758148907633,299.5231331566594,73.32683027432381,75.11030457807418,72.28967965735433,316.9579096617545,73.14394971095236,72.75339797386329,72.72993776974458,151.66746982426392,73.28810632948564,72.64525156325055,73.18481632236747,324.7535221999883,72.33806482269394,73.54860191462653,73.50598606527223,73.2037512431754,72.73461403459146,62000,73.05608811980478,73.9396933036208,75.10251581165028,344.33944095523896
72.74554626944952,72.79102131057638,72.90569443162578,73.14404971095236,73.1468406154926,73.71431200486647,74.69869762848242,74.86758148907633,299.5231331566594,73.32683027432381,75.11030457807418,72.33806482269394,316.9579096617545,73.14394971095236,72.75339797386329,72.72993776974458,151.66746982426392,73.28810632948564,72.64525156325055,73.18481632236747,324.7535221999883,72.50095243386478,73.54860191462653,73.50598606527223,73.2037512431754,72.73461403459146,63000,73.05608811980478,73.9396933036208,75.10251581165028,344.33944095523896
72.74554626944952,72.79102131057638,72.90569443162578,73.14404971095236,73.1468406154926,73.71431200486647,74.69869762848242,74.86758148907633,299.5231331566594,73.32683027432381,75.11030457807418,72.33806482269394,316.9579096617545,73.14394971095236,72.75339797386329,72.72993776974458,151.66746982426392,73.28810632948564,72.64525156325055,73.18481632236747,324.7535221999883,72.50095243386478,73.54860191462653,73.50598606527223,73.2037512431754,72.73461403459146,64000,73.05608811980478,73.9396933036208,75.10251581165028,344.33944095523896
72.74554626944952,72.79102131057638,72.90569443162578,73.14404971095236,73.1468406154926,73.71431200486647,74.69869762848242,74.86758148907633,299.5231331566594,73.32683027432381,75.11030457807418,72.33806482269394,316.9579096617545,73.14394971095236,72.75339797386329,72.72993776974458,151.66746982426392,73.28810632948564,72.64525156325055,73.18481632236747,324.7535221999883,72.50095243386478,73.54860191462653,73.50598606527223,73.2037512431754,72.73461403459146,65000,73.05608811980478,73.9396933036208,75.10251581165028,344.33944095523896
72.74554626944952,72.79102131057638,72.90569443162578,73.14404971095236,73.1468406154926,73.71431200486647,74.69869762848242,74.86758148907633,299.5231331566594,73.32683027432381,75.11030457807418,72.33806482269394,316.9579096617545,73.14394971095236,72.75339797386329,72.72993776974458,151.66746982426392,73.28810632948564,72.64525156325055,73.18481632236747,324.7535221999883,72.50095243386478,73.54860191462653,73.50598606527223,73.2037512431754,72.73461403459146,66000,73.05608811980478,73.9396933036208,75.10251581165028,344.33944095523896
72.75339797386329,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.50095243386478,316.9579096617545,73.14404971095236,72.79102131057638,72.73461403459146,151.66746982426392,73.32683027432381,72.72993776974458,73.2037512431754,324.7535221999883,72.64525156325055,73.71431200486647,73.54860191462653,73.28810632948564,72.74554626944952,67000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.75339797386329,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.50095243386478,316.9579096617545,73.14404971095236,72.79102131057638,72.73461403459146,151.66746982426392,73.32683027432381,72.72993776974458,73.2037512431754,324.7535221999883,72.64525156325055,73.71431200486647,73.54860191462653,73.28810632948564,72.74554626944952,68000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.75339797386329,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.50095243386478,316.9579096617545,73.14404971095236,72.79102131057638,72.73461403459146,151.66746982426392,73.32683027432381,72.72993776974458,73.2037512431754,324.7535221999883,72.64525156325055,73.71431200486647,73.54860191462653,73.28810632948564,72.74554626944952,69000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.75339797386329,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.50095243386478,316.9579096617545,73.14404971095236,72.79102131057638,72.73461403459146,151.66746982426392,73.32683027432381,72.72993776974458,73.2037512431754,324.7535221999883,72.64525156325055,73.71431200486647,73.54860191462653,73.28810632948564,72.74554626944952,70000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.75339797386329,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.50095243386478,316.9579096617545,73.14404971095236,72.79102131057638,72.73461403459146,151.66746982426392,73.32683027432381,72.72993776974458,73.2037512431754,324.7535221999883,72.64525156325055,73.71431200486647,73.54860191462653,73.28810632948564,72.74554626944952,71000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.75339797386329,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.50095243386478,316.9579096617545,73.14404971095236,72.79102131057638,72.73461403459146,151.66746982426392,73.32683027432381,72.72993776974458,73.2037512431754,324.7535221999883,72.64525156325055,73.71431200486647,73.54860191462653,73.28810632948564,72.74554626944952,72000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.75339797386329,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.50095243386478,316.9579096617545,73.14404971095236,72.79102131057638,72.73461403459146,151.66746982426392,73.32683027432381,72.72993776974458,73.2037512431754,324.7535221999883,72.64525156325055,73.71431200486647,73.54860191462653,73.28810632948564,72.74554626944952,73000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.79102131057638,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.64525156325055,316.9579096617545,73.14404971095236,72.8265820577,72.74554626944952,151.66746982426392,73.32683027432381,72.73461403459146,73.2037512431754,324.7535221999883,72.72993776974458,73.71431200486647,73.54860191462653,73.28810632948564,72.75339797386329,74000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.79102131057638,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.64525156325055,316.9579096617545,73.14404971095236,72.8265820577,72.74554626944952,151.66746982426392,73.32683027432381,72.73461403459146,73.2037512431754,324.7535221999883,72.72993776974458,73.71431200486647,73.54860191462653,73.28810632948564,72.75339797386329,75000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.79102131057638,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.64525156325055,316.9579096617545,73.14404971095236,72.8265820577,72.74554626944952,151.66746982426392,73.32683027432381,72.73461403459146,73.2037512431754,324.7535221999883,72.72993776974458,73.71431200486647,73.54860191462653,73.28810632948564,72.75339797386329,76000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.79102131057638,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.64525156325055,316.9579096617545,73.14404971095236,72.8265820577,72.74554626944952,151.66746982426392,73.32683027432381,72.73461403459146,73.2037512431754,324.7535221999883,72.72993776974458,73.71431200486647,73.54860191462653,73.28810632948564,72.75339797386329,77000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.79102131057638,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.64525156325055,316.9579096617545,73.14404971095236,72.8265820577,72.74554626944952,151.66746982426392,73.32683027432381,72.73461403459146,73.2037512431754,324.7535221999883,72.72993776974458,73.71431200486647,73.54860191462653,73.28810632948564,72.75339797386329,78000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.79102131057638,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.64525156325055,316.9579096617545,73.14404971095236,72.8265820577,72.74554626944952,151.66746982426392,73.32683027432381,72.73461403459146,73.2037512431754,324.7535221999883,72.72993776974458,73.71431200486647,73.54860191462653,73.28810632948564,72.75339797386329,79000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.79102131057638,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.64525156325055,316.9579096617545,73.14404971095236,72.8265820577,72.74554626944952,151.66746982426392,73.32683027432381,72.73461403459146,73.2037512431754,324.7535221999883,72.72993776974458,73.71431200486647,73.54860191462653,73.28810632948564,72.75339797386329,80000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.79102131057638,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.64525156325055,316.9579096617545,73.14404971095236,72.8265820577,72.74554626944952,151.66746982426392,73.32683027432381,72.73461403459146,73.2037512431754,324.7535221999883,72.72993776974458,73.71431200486647,73.54860191462653,73.28810632948564,72.75339797386329,81000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.79102131057638,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.64525156325055,316.9579096617545,73.14404971095236,72.8265820577,72.74554626944952,151.66746982426392,73.32683027432381,72.73461403459146,73.2037512431754,324.7535221999883,72.72993776974458,73.71431200486647,73.54860191462653,73.28810632948564,72.75339797386329,82000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
72.79102131057638,72.90569443162578,73.05608811980478,73.1468406154926,73.18481632236747,73.73564226783681,74.69869762848242,74.86758148907633,299.5231331566594,73.50598606527223,75.11030457807418,72.64525156325055,316.9579096617545,73.14404971095236,72.8265820577,72.74554626944952,151.66746982426392,73.32683027432381,72.73461403459146,73.2037512431754,324.7535221999883,72.72993776974458,73.71431200486647,73.54860191462653,73.28810632948564,72.75339797386329,83000,73.14394971095236,73.9396933036208,75.10251581165028,344.33944095523896
