reward 27,reward 2,StepNum,reward 1,reward 11,reward 14,reward 10,reward 12,reward 6,reward 23,reward 13,reward 9,reward 29,reward 21,reward 26,reward 3,reward 7,reward 28,reward 0,reward 16,reward 4,reward 24,reward 18,reward 15,reward 25,reward 20,reward 19,reward 22,reward 17,reward 8,reward 5
239.9034325504158,341.30984615476393,54000,347.9386215549627,271.8204831225197,263.65041306539547,279.6683753997426,267.5633421590237,299.98199883455766,247.38619700870123,264.98130047053667,285.55099546903364,230.53830052115583,249.54976269025633,241.3110032717216,335.396697950973,295.5981498381689,237.58478201777666,359.8640405546603,259.7600252912879,335.26901236132795,247.13862449191225,255.3046229567508,261.4200580270982,246.14206470048413,249.74027593056948,253.74160865901752,248.81280135149012,256.1335995809985,286.0804225473714,332.1813594006932
239.9034325504158,341.30984615476393,55000,347.9386215549627,271.8204831225197,263.65041306539547,279.6683753997426,267.5633421590237,299.98199883455766,247.38619700870123,264.98130047053667,285.55099546903364,230.53830052115583,249.54976269025633,241.3110032717216,335.396697950973,295.5981498381689,237.58478201777666,359.8640405546603,259.7600252912879,335.26901236132795,247.13862449191225,255.3046229567508,261.4200580270982,246.14206470048413,249.74027593056948,253.74160865901752,248.81280135149012,256.1335995809985,286.0804225473714,332.1813594006932
239.9034325504158,341.30984615476393,56000,347.9386215549627,271.8204831225197,263.65041306539547,279.6683753997426,267.5633421590237,299.98199883455766,247.38619700870123,264.98130047053667,285.55099546903364,230.53830052115583,249.54976269025633,241.3110032717216,335.396697950973,295.5981498381689,237.58478201777666,359.8640405546603,259.7600252912879,335.26901236132795,247.13862449191225,255.3046229567508,261.4200580270982,246.14206470048413,249.74027593056948,253.74160865901752,248.81280135149012,256.1335995809985,286.0804225473714,332.1813594006932
239.9034325504158,341.30984615476393,57000,347.9386215549627,271.8204831225197,263.65041306539547,279.6683753997426,267.5633421590237,299.98199883455766,247.38619700870123,264.98130047053667,285.55099546903364,230.53830052115583,249.54976269025633,241.3110032717216,335.396697950973,295.5981498381689,237.58478201777666,359.8640405546603,259.7600252912879,335.26901236132795,247.13862449191225,255.3046229567508,261.4200580270982,246.14206470048413,249.74027593056948,253.74160865901752,248.81280135149012,256.1335995809985,286.0804225473714,332.1813594006932
241.3110032717216,341.30984615476393,58000,347.9386215549627,279.6683753997426,264.98130047053667,283.1543378388146,271.8204831225197,299.98199883455766,248.81280135149012,267.5633421590237,285.55099546903364,237.58478201777666,249.74027593056948,246.14206470048413,335.396697950973,295.5981498381689,239.9034325504158,359.8640405546603,261.4200580270982,335.26901236132795,247.38619700870123,256.1335995809985,263.65041306539547,247.13862449191225,253.74160865901752,255.3046229567508,249.54976269025633,259.7600252912879,286.0804225473714,332.1813594006932
241.3110032717216,341.30984615476393,59000,347.9386215549627,279.6683753997426,264.98130047053667,283.1543378388146,271.8204831225197,299.98199883455766,248.81280135149012,267.5633421590237,285.55099546903364,237.58478201777666,249.74027593056948,246.14206470048413,335.396697950973,295.5981498381689,239.9034325504158,359.8640405546603,261.4200580270982,335.26901236132795,247.38619700870123,256.1335995809985,263.65041306539547,247.13862449191225,253.74160865901752,255.3046229567508,249.54976269025633,259.7600252912879,286.0804225473714,332.1813594006932
246.14206470048413,341.30984615476393,60000,347.9386215549627,281.4186845759378,267.5633421590237,283.1543378388146,279.6683753997426,299.98199883455766,249.54976269025633,271.8204831225197,285.55099546903364,239.9034325504158,253.74160865901752,247.13862449191225,335.396697950973,295.5981498381689,241.3110032717216,359.8640405546603,263.65041306539547,335.26901236132795,248.81280135149012,259.7600252912879,264.98130047053667,247.38619700870123,255.3046229567508,256.1335995809985,249.74027593056948,261.4200580270982,286.0804225473714,332.1813594006932
247.13862449191225,341.30984615476393,61000,347.9386215549627,281.4186845759378,267.5633421590237,283.1543378388146,279.6683753997426,299.98199883455766,249.74027593056948,271.8204831225197,285.55099546903364,241.3110032717216,255.3046229567508,247.38619700870123,335.396697950973,295.5981498381689,246.14206470048413,359.8640405546603,263.65041306539547,335.26901236132795,249.54976269025633,259.7600252912879,264.98130047053667,248.81280135149012,256.1335995809985,258.3823197631079,253.74160865901752,261.4200580270982,286.0804225473714,332.1813594006932
247.13862449191225,341.30984615476393,62000,347.9386215549627,281.4186845759378,267.5633421590237,283.1543378388146,279.6683753997426,299.98199883455766,249.74027593056948,271.8204831225197,285.55099546903364,241.3110032717216,255.3046229567508,247.38619700870123,335.396697950973,295.5981498381689,246.14206470048413,359.8640405546603,263.65041306539547,335.26901236132795,249.54976269025633,259.7600252912879,264.98130047053667,248.81280135149012,256.1335995809985,258.3823197631079,253.74160865901752,261.4200580270982,286.0804225473714,332.1813594006932
247.13862449191225,341.30984615476393,63000,347.9386215549627,281.4186845759378,267.5633421590237,283.1543378388146,279.6683753997426,299.98199883455766,249.74027593056948,271.8204831225197,285.55099546903364,241.3110032717216,255.3046229567508,247.38619700870123,335.396697950973,295.5981498381689,246.14206470048413,359.8640405546603,263.65041306539547,335.26901236132795,249.54976269025633,259.7600252912879,264.98130047053667,248.81280135149012,256.1335995809985,258.3823197631079,253.74160865901752,261.4200580270982,286.0804225473714,332.1813594006932
247.13862449191225,341.30984615476393,64000,347.9386215549627,281.4186845759378,267.5633421590237,283.1543378388146,279.6683753997426,299.98199883455766,249.74027593056948,271.8204831225197,285.55099546903364,241.3110032717216,255.3046229567508,247.38619700870123,335.396697950973,295.5981498381689,246.14206470048413,359.8640405546603,263.65041306539547,335.26901236132795,249.54976269025633,259.7600252912879,264.98130047053667,248.81280135149012,256.1335995809985,258.3823197631079,253.74160865901752,261.4200580270982,286.0804225473714,332.1813594006932
247.13862449191225,341.30984615476393,65000,347.9386215549627,281.4186845759378,267.5633421590237,283.1543378388146,279.6683753997426,299.98199883455766,249.74027593056948,271.8204831225197,285.55099546903364,241.3110032717216,255.3046229567508,247.38619700870123,335.396697950973,295.5981498381689,246.14206470048413,359.8640405546603,263.65041306539547,335.26901236132795,249.54976269025633,259.7600252912879,264.98130047053667,248.81280135149012,256.1335995809985,258.3823197631079,253.74160865901752,261.4200580270982,286.0804225473714,332.1813594006932
247.13862449191225,341.30984615476393,66000,347.9386215549627,281.4186845759378,267.5633421590237,283.1543378388146,279.6683753997426,299.98199883455766,249.74027593056948,271.8204831225197,285.55099546903364,241.3110032717216,255.3046229567508,247.38619700870123,335.396697950973,295.5981498381689,246.14206470048413,359.8640405546603,263.65041306539547,335.26901236132795,249.54976269025633,259.7600252912879,264.98130047053667,248.81280135149012,256.1335995809985,258.3823197631079,253.74160865901752,261.4200580270982,286.0804225473714,332.1813594006932
247.13862449191225,341.30984615476393,67000,347.9386215549627,281.4186845759378,267.5633421590237,283.1543378388146,279.6683753997426,299.98199883455766,249.74027593056948,271.8204831225197,285.55099546903364,241.3110032717216,255.3046229567508,247.38619700870123,335.396697950973,295.5981498381689,246.14206470048413,359.8640405546603,263.65041306539547,335.26901236132795,249.54976269025633,259.7600252912879,264.98130047053667,248.81280135149012,256.1335995809985,258.3823197631079,253.74160865901752,261.4200580270982,286.0804225473714,332.1813594006932
247.13862449191225,341.30984615476393,68000,347.9386215549627,281.4186845759378,267.5633421590237,283.1543378388146,279.6683753997426,299.98199883455766,249.74027593056948,271.8204831225197,285.55099546903364,241.3110032717216,255.3046229567508,247.38619700870123,335.396697950973,295.5981498381689,246.14206470048413,359.8640405546603,263.65041306539547,335.26901236132795,249.54976269025633,259.7600252912879,264.98130047053667,248.81280135149012,256.1335995809985,258.3823197631079,253.74160865901752,261.4200580270982,286.0804225473714,332.1813594006932
247.13862449191225,341.30984615476393,69000,347.9386215549627,281.4186845759378,267.5633421590237,283.1543378388146,279.6683753997426,299.98199883455766,249.74027593056948,271.8204831225197,285.55099546903364,241.3110032717216,255.3046229567508,247.38619700870123,335.396697950973,295.5981498381689,246.14206470048413,359.8640405546603,263.65041306539547,335.26901236132795,249.54976269025633,259.7600252912879,264.98130047053667,248.81280135149012,256.1335995809985,258.3823197631079,253.74160865901752,261.4200580270982,286.0804225473714,332.1813594006932
247.38619700870123,341.30984615476393,70000,347.9386215549627,283.1543378388146,271.8204831225197,285.55099546903364,281.4186845759378,299.98199883455766,253.74160865901752,279.6683753997426,286.0804225473714,246.14206470048413,256.1335995809985,248.81280135149012,335.396697950973,295.5981498381689,247.13862449191225,359.8640405546603,264.98130047053667,335.26901236132795,249.74027593056948,261.4200580270982,267.5633421590237,249.54976269025633,258.3823197631079,259.7600252912879,255.3046229567508,263.65041306539547,287.57599138135174,332.1813594006932
247.38619700870123,341.30984615476393,71000,347.9386215549627,283.1543378388146,271.8204831225197,285.55099546903364,281.4186845759378,299.98199883455766,253.74160865901752,279.6683753997426,286.0804225473714,246.14206470048413,256.1335995809985,248.81280135149012,335.396697950973,295.5981498381689,247.13862449191225,359.8640405546603,264.98130047053667,335.26901236132795,249.74027593056948,261.4200580270982,267.5633421590237,249.54976269025633,258.3823197631079,259.7600252912879,255.3046229567508,263.65041306539547,287.57599138135174,332.1813594006932
247.38619700870123,341.30984615476393,72000,347.9386215549627,283.1543378388146,271.8204831225197,285.55099546903364,281.4186845759378,299.98199883455766,253.74160865901752,279.6683753997426,286.0804225473714,246.14206470048413,256.1335995809985,248.81280135149012,335.396697950973,295.5981498381689,247.13862449191225,359.8640405546603,264.98130047053667,335.26901236132795,249.74027593056948,261.4200580270982,267.5633421590237,249.54976269025633,258.3823197631079,259.7600252912879,255.3046229567508,263.65041306539547,287.57599138135174,332.1813594006932
247.38619700870123,341.30984615476393,73000,347.9386215549627,283.1543378388146,271.8204831225197,285.55099546903364,281.4186845759378,299.98199883455766,253.74160865901752,279.6683753997426,286.0804225473714,246.14206470048413,256.1335995809985,248.81280135149012,335.396697950973,295.5981498381689,247.13862449191225,359.8640405546603,264.98130047053667,335.26901236132795,249.74027593056948,261.4200580270982,267.5633421590237,249.54976269025633,258.3823197631079,259.7600252912879,255.3046229567508,263.65041306539547,287.57599138135174,332.1813594006932
247.38619700870123,341.30984615476393,74000,347.9386215549627,283.1543378388146,271.8204831225197,285.55099546903364,281.4186845759378,299.98199883455766,253.74160865901752,279.6683753997426,286.0804225473714,246.14206470048413,256.1335995809985,248.81280135149012,335.396697950973,295.5981498381689,247.13862449191225,359.8640405546603,264.98130047053667,335.26901236132795,249.74027593056948,261.4200580270982,267.5633421590237,249.54976269025633,258.3823197631079,259.7600252912879,255.3046229567508,263.65041306539547,287.57599138135174,332.1813594006932
247.38619700870123,341.30984615476393,75000,347.9386215549627,283.1543378388146,271.8204831225197,285.55099546903364,281.4186845759378,299.98199883455766,253.74160865901752,279.6683753997426,286.0804225473714,246.14206470048413,256.1335995809985,248.81280135149012,335.396697950973,295.5981498381689,247.13862449191225,359.8640405546603,264.98130047053667,335.26901236132795,249.74027593056948,261.4200580270982,267.5633421590237,249.54976269025633,258.3823197631079,259.7600252912879,255.3046229567508,263.65041306539547,287.57599138135174,332.1813594006932
248.81280135149012,341.30984615476393,76000,347.9386215549627,285.55099546903364,279.6683753997426,286.0804225473714,283.1543378388146,332.1813594006932,255.3046229567508,281.4186845759378,287.57599138135174,247.13862449191225,258.3823197631079,249.54976269025633,335.8049277864794,299.98199883455766,247.38619700870123,359.8640405546603,267.5633421590237,335.396697950973,253.74160865901752,263.65041306539547,271.8204831225197,249.74027593056948,259.7600252912879,261.4200580270982,256.1335995809985,264.98130047053667,295.5981498381689,335.26901236132795
248.81280135149012,341.30984615476393,77000,347.9386215549627,285.55099546903364,279.6683753997426,286.0804225473714,283.1543378388146,332.1813594006932,255.3046229567508,281.4186845759378,287.57599138135174,247.13862449191225,258.3823197631079,249.54976269025633,335.8049277864794,299.98199883455766,247.38619700870123,359.8640405546603,267.5633421590237,335.396697950973,253.74160865901752,263.65041306539547,271.8204831225197,249.74027593056948,259.7600252912879,261.4200580270982,256.1335995809985,264.98130047053667,295.5981498381689,335.26901236132795
248.81280135149012,341.30984615476393,78000,347.9386215549627,285.55099546903364,279.6683753997426,286.0804225473714,283.1543378388146,332.1813594006932,255.3046229567508,281.4186845759378,287.57599138135174,247.13862449191225,258.3823197631079,249.54976269025633,335.8049277864794,299.98199883455766,247.38619700870123,359.8640405546603,267.5633421590237,335.396697950973,253.74160865901752,263.65041306539547,271.8204831225197,249.74027593056948,259.7600252912879,261.4200580270982,256.1335995809985,264.98130047053667,295.5981498381689,335.26901236132795
248.81280135149012,341.30984615476393,79000,347.9386215549627,285.55099546903364,279.6683753997426,286.0804225473714,283.1543378388146,332.1813594006932,255.3046229567508,281.4186845759378,287.57599138135174,247.13862449191225,258.3823197631079,249.54976269025633,335.8049277864794,299.98199883455766,247.38619700870123,359.8640405546603,267.5633421590237,335.396697950973,253.74160865901752,263.65041306539547,271.8204831225197,249.74027593056948,259.7600252912879,261.4200580270982,256.1335995809985,264.98130047053667,295.5981498381689,335.26901236132795
249.54976269025633,341.30984615476393,80000,347.9386215549627,286.0804225473714,281.4186845759378,287.57599138135174,285.55099546903364,332.1813594006932,256.1335995809985,283.1543378388146,289.03454002487626,247.38619700870123,259.7600252912879,249.74027593056948,335.8049277864794,299.98199883455766,248.81280135149012,359.8640405546603,271.8204831225197,335.396697950973,255.3046229567508,264.98130047053667,279.6683753997426,253.74160865901752,261.4200580270982,263.65041306539547,258.3823197631079,267.5633421590237,295.5981498381689,335.26901236132795
249.54976269025633,341.30984615476393,81000,347.9386215549627,286.0804225473714,281.4186845759378,287.57599138135174,285.55099546903364,332.1813594006932,256.1335995809985,283.1543378388146,289.03454002487626,247.38619700870123,259.7600252912879,249.74027593056948,335.8049277864794,299.98199883455766,248.81280135149012,359.8640405546603,271.8204831225197,335.396697950973,255.3046229567508,264.98130047053667,279.6683753997426,253.74160865901752,261.4200580270982,263.65041306539547,258.3823197631079,267.5633421590237,295.5981498381689,335.26901236132795
